type,time,year,month,date,breau,station,lat,lon
汽車竊盜,1050709,105,7,9,楊梅分局,草湳所,24.9175156,121.1845398
汽車竊盜,1050708,105,7,8,桃園分局,同安所,25.0165752,121.3160232
汽車竊盜,1050708,105,7,8,中壢分局,普仁所,24.9623587,121.2320509
汽車竊盜,1050708,105,7,8,大溪分局,圳頂所,24.9037079,121.2597753
汽車竊盜,1050707,105,7,7,桃園分局,同安所,25.0086427,121.3023696
汽車竊盜,1050707,105,7,7,楊梅分局,新屋所,24.9817082,121.1076514
汽車竊盜,1050707,105,7,7,楊梅分局,草湳所,24.9099365,121.1772208
汽車竊盜,1050706,105,7,6,桃園分局,青溪所,25.000393,121.318966
汽車竊盜,1050706,105,7,6,桃園分局,埔子所,25.0001859,121.3037362
汽車竊盜,1050706,105,7,6,龍潭分局,中興所,24.8749307,121.2374044
汽車竊盜,1050706,105,7,6,龍潭分局,石門所,24.8318848,121.2254336
汽車竊盜,1050705,105,7,5,龜山分局,迴龍所,25.0119967,121.3868147
汽車竊盜,1050705,105,7,5,中壢分局,仁愛所,24.9484709,121.261768
汽車竊盜,1050705,105,7,5,中壢分局,龍興所,24.9402353,121.2440609
汽車竊盜,1050704,105,7,4,大園分局,新坡所,24.974515,121.1384137
汽車竊盜,1050704,105,7,4,大園分局,新坡所,24.9673402,121.1477794
汽車竊盜,1050703,105,7,3,蘆竹分局,外社所,25.1149899,121.2598646
汽車竊盜,1050703,105,7,3,桃園分局,青溪所,25.010811,121.3191682
汽車竊盜,1050703,105,7,3,楊梅分局,埔頂所,24.9826597,121.067907
汽車竊盜,1050703,105,7,3,八德分局,四維所,24.960643,121.300763
汽車竊盜,1050702,105,7,2,大園分局,潮音所,25.0622518,121.1761312
汽車竊盜,1050702,105,7,2,大園分局,草漯所,24.9936281,121.3009798
汽車竊盜,1050702,105,7,2,桃園分局,大樹所,24.9839611,121.3089177
汽車竊盜,1050701,105,7,1,龜山分局,龜山所,25.00143,121.362144
汽車竊盜,1050701,105,7,1,中壢分局,普仁所,24.9412065,121.2449865
汽車竊盜,1050627,105,6,27,桃園分局,同安所,25.0130869,121.3026252
汽車竊盜,1050626,105,6,26,楊梅分局,楊梅所,24.9123943,121.1533395
汽車竊盜,1050625,105,6,25,中壢分局,興國所,24.962688,121.2071173
汽車竊盜,1050625,105,6,25,龍潭分局,龍潭所,24.858466,121.219082
汽車竊盜,1050624,105,6,24,楊梅分局,永安所,24.9878324,121.0222172
汽車竊盜,1050624,105,6,24,中壢分局,龍興所,24.936369,121.2344028
汽車竊盜,1050624,105,6,24,大溪分局,三民所,24.8379502,121.3484448
汽車竊盜,1050622,105,6,22,中壢分局,中壢所,24.9542285,121.2228685
汽車竊盜,1050622,105,6,22,中壢分局,仁愛所,24.9370389,121.2544277
汽車竊盜,1050622,105,6,22,楊梅分局,上湖所,24.9118268,121.0725482
汽車竊盜,1050622,105,6,22,竹東分局,二重埔,24.7729614,121.029738
汽車竊盜,1050621,105,6,21,蘆竹分局,南崁所,25.054942,121.28332
汽車竊盜,1050621,105,6,21,桃園分局,中路所,24.9911699,121.30171
汽車竊盜,1050621,105,6,21,中壢分局,中壢所,24.9572243,121.2190892
汽車竊盜,1050620,105,6,20,中壢分局,大崙所,24.9716481,121.1913447
汽車竊盜,1050617,105,6,17,八德分局,四維所,24.9602612,121.3009328
汽車竊盜,1050617,105,6,17,中壢分局,普仁所,24.9442852,121.2444606
汽車竊盜,1050616,105,6,16,八德分局,廣興所,24.9233145,121.2612059
汽車竊盜,1050616,105,6,16,八德分局,廣興所,24.9233145,121.2612059
汽車竊盜,1050615,105,6,15,蘆竹分局,南崁所,25.0598094,121.2730573
汽車竊盜,1050615,105,6,15,龜山分局,大林所,24.9891129,121.3387565
汽車竊盜,1050614,105,6,14,楊梅分局,富岡所,24.927018,121.0668435
汽車竊盜,1050614,105,6,14,楊梅分局,草湳所,24.9085242,121.1677621
汽車竊盜,1050613,105,6,13,中壢分局,普仁所,24.9532042,121.2340057
汽車竊盜,1050613,105,6,13,龍潭分局,龍潭所,24.8571997,121.2170111
汽車竊盜,1050612,105,6,12,蘆竹分局,大竹所,25.0173482,121.2606241
汽車竊盜,1050612,105,6,12,大園分局,新坡所,24.9936281,121.3009798
汽車竊盜,1050612,105,6,12,大溪分局,圳頂所,24.9068725,121.2730524
汽車竊盜,1050611,105,6,11,大溪分局,三民所,24.9936281,121.3009798
汽車竊盜,1050611,105,6,11,中壢分局,興國所,24.9574608,121.2035701
汽車竊盜,1050611,105,6,11,中壢分局,中壢所,24.9556281,121.2248654
汽車竊盜,1050611,105,6,11,八德分局,四維所,24.952095,121.2978337
汽車竊盜,1050610,105,6,10,龜山分局,龜山所,24.9951053,121.3573771
汽車竊盜,1050609,105,6,9,中壢分局,大崙所,24.9917801,121.178729
汽車竊盜,1050608,105,6,8,中壢分局,自強所,24.9684445,121.2611613
汽車竊盜,1050608,105,6,8,中壢分局,興國所,24.9578886,121.1947146
汽車竊盜,1050606,105,6,6,大園分局,新坡所,25.0287581,121.1070486
汽車竊盜,1050606,105,6,6,中壢分局,文化所,24.9631419,121.2458836
汽車竊盜,1050606,105,6,6,平鎮分局,建安所,24.911949,121.232181
汽車竊盜,1050604,105,6,4,蘆竹分局,南崁所,25.0583529,121.279415
汽車竊盜,1050604,105,6,4,大園分局,觀音所,25.0359365,121.1137544
汽車竊盜,1050604,105,6,4,大園分局,新坡所,25.0191062,121.1232898
汽車竊盜,1050603,105,6,3,中壢分局,仁愛所,24.9455401,121.2524487
汽車竊盜,1050603,105,6,3,大溪分局,南雅所,24.8810593,121.2943987
汽車竊盜,1050602,105,6,2,龜山分局,龜山所,24.995141,121.3465277
汽車竊盜,1050602,105,6,2,中壢分局,大崙所,24.9838619,121.181676
汽車竊盜,1050602,105,6,2,中壢分局,仁愛所,24.9455401,121.2524487
汽車竊盜,1050602,105,6,2,楊梅分局,楊梅所,24.9199771,121.1457678
汽車竊盜,1050602,105,6,2,大溪分局,圳頂所,24.9067359,121.2864697
汽車竊盜,1050602,105,6,2,平鎮分局,平鎮所,24.903308,121.2136612
汽車竊盜,1050601,105,6,1,蘆竹分局,大竹所,25.0280774,121.2407724
汽車竊盜,1050531,105,5,31,大園分局,大園所,25.0655732,121.2037921
汽車竊盜,1050529,105,5,29,大園分局,潮音所,25.0492632,121.193945
汽車竊盜,1050528,105,5,28,中壢分局,興國所,24.9684297,121.1959266
汽車竊盜,1050523,105,5,23,桃園分局,大樹所,24.9804144,121.3050545
汽車竊盜,1050515,105,5,15,桃園分局,青溪所,25.0008823,121.3140239
汽車竊盜,1050430,105,4,30,平鎮分局,平鎮所,24.8944083,121.2000259
汽車竊盜,1050429,105,4,29,桃園分局,埔子所,25.0005444,121.3044063
汽車竊盜,1050428,105,4,28,楊梅分局 ,幼獅所 ,24.9564529,121.1622729
汽車竊盜,1050427,105,4,27,大園分局 ,三果所 ,25.0860834,121.2545719
汽車竊盜,1050427,105,4,27,龜山分局 ,大林所 ,24.988207,121.3225279
汽車竊盜,1050427,105,4,27,八德分局 ,四維所 ,24.9533295,121.2938749
汽車竊盜,1050427,105,4,27,楊梅分局 ,草湳所 ,24.9102617,121.1701076
汽車竊盜,1050427,105,4,27,楊梅分局 ,楊梅所 ,24.9052785,121.1552884
汽車竊盜,1050426,105,4,26,楊梅分局 ,新屋所 ,24.9844923,121.1094278
汽車竊盜,1050426,105,4,26,楊梅分局 ,幼獅所 ,24.9542912,121.1672936
汽車竊盜,1050426,105,4,26,平鎮分局 ,龍岡所 ,24.9233099,121.2518253
汽車竊盜,1050426,105,4,26,大溪分局 ,圳頂所 ,24.9033794,121.2786337
汽車竊盜,1050426,105,4,26,龍潭分局 ,中興所 ,24.876571,121.2413033
汽車竊盜,1050425,105,4,25,八德分局 ,高明所 ,24.977483,121.2736439
汽車竊盜,1050425,105,4,25,龍潭分局 ,龍潭所 ,24.8646068,121.211271
汽車竊盜,1050424,105,4,24,八德分局 ,四維所 ,24.9679945,121.301164
汽車竊盜,1050424,105,4,24,中壢分局 ,龍興所 ,24.928013,121.249371
汽車竊盜,1050424,105,4,24,平鎮分局 ,平鎮所 ,24.9032783,121.2156564
汽車竊盜,1050424,105,4,24,大溪分局 ,南雅所 ,24.8758685,121.2904009
汽車竊盜,1050424,105,4,24,龍潭分局 ,高平所 ,24.8364745,121.1946323
汽車竊盜,1050423,105,4,23,中壢分局 ,自強所 ,24.9644178,121.2606329
汽車竊盜,1050422,105,4,22,大園分局 ,三果所 ,25.0779077,121.2567004
汽車竊盜,1050422,105,4,22,桃園分局,同安所,25.0234379,121.306183
汽車竊盜,1050422,105,4,22,楊梅分局 ,富岡所 ,24.9210758,121.068967
汽車竊盜,1050421,105,4,21,龜山分局 ,龜山所 ,25.0012572,121.3636889
汽車竊盜,1050421,105,4,21,楊梅分局 ,草湳所 ,24.9242108,121.1366715
汽車竊盜,1050421,105,4,21,楊梅分局 ,楊梅所 ,24.9152603,121.1440667
汽車竊盜,1050421,105,4,21,大溪分局 ,圳頂所 ,24.9024806,121.2794876
汽車竊盜,1050421,105,4,21,大溪分局 ,三元所 ,24.8798466,121.26504
汽車竊盜,1050420,105,4,20,八德分局 ,廣興所 ,24.9598979,121.2917778
汽車竊盜,1050420,105,4,20,楊梅分局 ,草湳所 ,24.9242108,121.1366715
汽車竊盜,1050420,105,4,20,大溪分局 ,圳頂所 ,24.9218089,121.2921949
汽車竊盜,1050420,105,4,20,龍潭分局 ,中興所 ,24.8803574,121.241618
汽車竊盜,1050420,105,4,20,龍潭分局 ,中興所 ,24.877518,121.2305808
汽車竊盜,1050419,105,4,19,大園分局 ,三果所 ,25.077141,121.259745
汽車竊盜,1050418,105,4,18,大園分局 ,草漯所 ,25.0369209,121.122872
汽車竊盜,1050418,105,4,18,八德分局 ,八德所 ,24.9411347,121.2974863
汽車竊盜,1050418,105,4,18,龍潭分局 ,龍潭所 ,24.8654844,121.219707
汽車竊盜,1050417,105,4,17,桃園分局 ,武陵所 ,24.9956347,121.3140783
汽車竊盜,1050417,105,4,17,中壢分局 ,仁愛所 ,24.9450687,121.2514819
汽車竊盜,1050417,105,4,17,中壢分局 ,龍興所 ,24.932853,121.231729
汽車竊盜,1050416,105,4,16,中壢分局 ,中福所 ,25.0031325,121.2292056
汽車竊盜,1050415,105,4,15,中壢分局 ,文化所 ,24.9756328,121.2501315
汽車竊盜,1050415,105,4,15,中壢分局 ,文化所 ,24.9748242,121.2437322
汽車竊盜,1050415,105,4,15,中壢分局 ,文化所 ,24.969709,121.247508
汽車竊盜,1050415,105,4,15,中壢分局 ,自強所 ,24.9627659,121.2535
汽車竊盜,1050415,105,4,15,中壢分局 ,普仁所 ,24.9393295,121.2425508
汽車竊盜,1050415,105,4,15,八德分局 ,八德所 ,24.9266163,121.2875956
汽車竊盜,1050415,105,4,15,八德分局 ,八德所 ,24.9258246,121.2965837
汽車竊盜,1050415,105,4,15,平鎮分局 ,建安所 ,24.9146259,121.2540805
汽車竊盜,1050415,105,4,15,楊梅分局 ,楊梅所 ,24.9124536,121.145818
汽車竊盜,1050415,105,4,15,龍潭分局 ,龍潭所 ,24.8688999,121.213928
汽車竊盜,1050414,105,4,14,中壢分局 ,文化所 ,24.991579,121.235574
汽車竊盜,1050414,105,4,14,桃園分局 ,中路所 ,24.9825668,121.2885629
汽車竊盜,1050414,105,4,14,桃園分局 ,龍安所 ,24.9824954,121.26854
汽車竊盜,1050414,105,4,14,中壢分局 ,自強所 ,24.9635554,121.253734
汽車竊盜,1050414,105,4,14,平鎮分局,宋屋所,24.9595919,121.189089
汽車竊盜,1050414,105,4,14,中壢分局 ,龍興所 ,24.9313342,121.2547459
汽車竊盜,1050414,105,4,14,八德分局 ,八德所 ,24.9244973,121.2955578
汽車竊盜,1050414,105,4,14,龍潭分局 ,聖亭所 ,24.8768696,121.2124391
汽車竊盜,1050413,105,4,13,桃園分局 ,中路所 ,24.992834,121.291885
汽車竊盜,1050413,105,4,13,中壢分局 ,文化所 ,24.9808809,121.2457948
汽車竊盜,1050413,105,4,13,大溪分局 ,圳頂所 ,24.9135652,121.2827082
汽車竊盜,1050413,105,4,13,楊梅分局 ,楊梅所 ,24.9118869,121.1482421
汽車竊盜,1050412,105,4,12,中壢分局 ,青埔所 ,25.0075389,121.2059764
汽車竊盜,1050412,105,4,12,中壢分局 ,普仁所 ,24.9584662,121.2442612
汽車竊盜,1050412,105,4,12,八德分局 ,廣興所 ,24.9495314,121.2933289
汽車竊盜,1050412,105,4,12,八德分局 ,八德所 ,24.9282867,121.2824023
汽車竊盜,1050412,105,4,12,龍潭分局 ,龍潭所 ,24.851811,121.208259
汽車竊盜,1050411,105,4,11,大園分局 ,埔心所 ,25.0492632,121.193945
汽車竊盜,1050411,105,4,11,中壢分局 ,文化所 ,24.979607,121.250564
汽車竊盜,1050411,105,4,11,八德分局 ,高明所 ,24.9663247,121.2804614
汽車竊盜,1050411,105,4,11,中壢分局 ,仁愛所 ,24.9583371,121.2381432
汽車竊盜,1050411,105,4,11,楊梅分局 ,草湳所 ,24.9155186,121.1860094
汽車竊盜,1050410,105,4,10,龍潭分局 ,聖亭所 ,24.8884188,121.2116244
汽車竊盜,1050409,105,4,9,大溪分局,圳頂所,24.900455,121.2853445
汽車竊盜,1050409,105,4,9,龍潭分局,龍潭所,24.8629816,121.2080967
汽車竊盜,1050408,105,4,8,大園分局,潮音所,25.0492632,121.193945
汽車竊盜,1050408,105,4,8,蘆竹分局,大竹所,25.0128604,121.2547956
汽車竊盜,1050408,105,4,8,楊梅分局,富岡所,24.9365032,121.0821805
汽車竊盜,1050407,105,4,7,中壢分局,文化所,24.9792026,121.2432326
汽車竊盜,1050406,105,4,6,中壢分局,仁愛所,24.9411719,121.2306267
汽車竊盜,1050406,105,4,6,平鎮分局,平鎮所,24.8954369,121.206451
汽車竊盜,1050406,105,4,6,龍潭分局,龍潭所,24.8605275,121.2157184
汽車竊盜,1050405,105,4,5,中壢分局,內壢所,24.9806659,121.2564612
汽車竊盜,1050405,105,4,5,中壢分局,自強所,24.9620484,121.2575102
汽車竊盜,1050405,105,4,5,中壢分局,普仁所,24.9548464,121.2370507
汽車竊盜,1050405,105,4,5,中壢分局,仁愛所,24.9492639,121.256981
汽車竊盜,1050404,105,4,4,中壢分局,普仁所,24.9569525,121.2341959
汽車竊盜,1050403,105,4,3,中壢分局,中福所,24.9893386,121.235576
汽車竊盜,1050403,105,4,3,平鎮分局,北勢所,24.9453452,121.2114112
汽車竊盜,1050402,105,4,2,大溪分局,圳頂所,24.8998449,121.257662
汽車竊盜,1050401,105,4,1,蘆竹分局,外社所,25.0886359,121.2870509
汽車竊盜,1050401,105,4,1,八德分局,八德所,24.9248689,121.2946128
汽車竊盜,1050401,105,4,1,大溪分局,三元所,24.8718045,121.2597753
汽車竊盜,1050331,105,3,31,桃園分局,大樹所,24.9744042,121.3196982
汽車竊盜,1050329,105,3,29,桃園分局,中路所,24.9935063,121.2979142
汽車竊盜,1050329,105,3,29,大溪分局,三元所,24.8911509,121.272821
汽車竊盜,1050328,105,3,28,蘆竹分局,南崁所,25.047647,121.2904074
汽車竊盜,1050328,105,3,28,蘆竹分局,南竹所,25.0287998,121.2762363
汽車竊盜,1050328,105,3,28,楊梅分局,幼獅所,24.921449,121.1712271
汽車竊盜,1050328,105,3,28,大溪分局,中新所,24.8923243,121.280289
汽車竊盜,1050327,105,3,27,桃園分局,同安所,25.024757,121.297673
汽車竊盜,1050327,105,3,27,桃園分局,武陵所,24.9929817,121.3170996
汽車竊盜,1050327,105,3,27,中壢分局,中福所,24.9649989,121.2297522
汽車竊盜,1050326,105,3,26,大溪分局,南雅所,24.8782549,121.2927733
汽車竊盜,1050325,105,3,25,大園分局,草漯所,25.0542905,121.1217855
汽車竊盜,1050325,105,3,25,桃園分局,埔子所,25.024357,121.2788968
汽車竊盜,1050325,105,3,25,龜山分局,龜山所,24.9965037,121.3375289
汽車竊盜,1050325,105,3,25,八德分局,四維所,24.9709875,121.2991128
汽車竊盜,1050324,105,3,24,大溪分局,圳頂所,24.9033398,121.283894
汽車竊盜,1050323,105,3,23,大園分局,潮音所,25.062544,121.1762269
汽車竊盜,1050323,105,3,23,桃園分局,同安所,25.0196604,121.306483
汽車竊盜,1050322,105,3,22,桃園分局,大樹所,24.9800849,121.315195
汽車竊盜,1050322,105,3,22,平鎮分局,北勢所,24.9394189,121.2177529
汽車竊盜,1050321,105,3,21,龜山分局,大坑所,25.0479772,121.3007398
汽車竊盜,1050321,105,3,21,八德分局,四維所,24.9479845,121.2966099
汽車竊盜,1050321,105,3,21,龍潭分局,聖亭所,24.889132,121.212275
汽車竊盜,1050321,105,3,21,龍潭分局,中興所,24.8751775,121.2361946
汽車竊盜,1050319,105,3,19,龜山分局,迴龍所,25.0163494,121.3995414
汽車竊盜,1050319,105,3,19,中壢分局,普仁所,24.9541734,121.2345019
汽車竊盜,1050319,105,3,19,中壢分局,龍興所,24.9416363,121.2507177
汽車竊盜,1050318,105,3,18,龜山分局,大坑所,25.044073,121.307931
汽車竊盜,1050318,105,3,18,中壢分局,大崙所,24.9856593,121.1854313
汽車竊盜,1050318,105,3,18,平鎮分局,宋屋所,24.9391429,121.2064244
汽車竊盜,1050318,105,3,18,中壢分局,仁愛所,24.9330259,121.255706
汽車竊盜,1050317,105,3,17,中壢分局,興國所,24.9599989,121.203475
汽車竊盜,1050317,105,3,17,楊梅分局,幼獅所,24.9568492,121.1689863
汽車竊盜,1050317,105,3,17,中壢分局,中壢所,24.949382,121.2239933
汽車竊盜,1050317,105,3,17,中壢分局,仁愛所,24.9393014,121.2598275
汽車竊盜,1050317,105,3,17,八德分局,八德所,24.9274003,121.2899602
汽車竊盜,1050317,105,3,17,平鎮分局,龍岡所,24.9246156,121.2482777
汽車竊盜,1050317,105,3,17,楊梅分局,草湳所,24.9111369,121.1821663
汽車竊盜,1050317,105,3,17,大溪分局,圳頂所,24.9040362,121.2645189
汽車竊盜,1050317,105,3,17,平鎮分局,平鎮所,24.9032179,121.1976522
汽車竊盜,1050316,105,3,16,龜山分局,坪頂所,25.0400857,121.3473399
汽車竊盜,1050316,105,3,16,八德分局,廣興所,24.9587917,121.2897051
汽車竊盜,1050316,105,3,16,大溪分局,圳頂所,24.9087206,121.2564559
汽車竊盜,1050315,105,3,15,龍潭分局,中興所,24.9870739,121.329689
汽車竊盜,1050315,105,3,15,楊梅分局,埔頂所,24.9607857,121.1280781
汽車竊盜,1050315,105,3,15,中壢分局,仁愛所,24.9496209,121.2589539
汽車竊盜,1050315,105,3,15,八德分局,八德所,24.9404378,121.2860632
汽車竊盜,1050315,105,3,15,中壢分局,龍興所,24.931925,121.256907
汽車竊盜,1050314,105,3,14,龜山分局,龜山所,25.002897,121.3414408
汽車竊盜,1050314,105,3,14,中壢分局,興國所,24.9790838,121.2171326
汽車竊盜,1050314,105,3,14,楊梅分局,草湳所,24.91309,121.1879644
汽車竊盜,1050313,105,3,13,中壢分局,文化所,24.980654,121.2463898
汽車竊盜,1050313,105,3,13,中壢分局,普仁所,24.9453154,121.2306851
汽車竊盜,1050311,105,3,11,中壢分局,大崙所,24.9694132,121.1550101
汽車竊盜,1050311,105,3,11,中壢分局,中福所,24.9670202,121.2305158
汽車竊盜,1050311,105,3,11,中壢分局,仁愛所,24.9330259,121.255706
汽車竊盜,1050310,105,3,10,大園分局,大園所,25.0555253,121.1932301
汽車竊盜,1050310,105,3,10,龜山分局,迴龍所,25.0164833,121.4003104
汽車竊盜,1050310,105,3,10,八德分局,大安所,24.9510339,121.321228
汽車竊盜,1050309,105,3,9,大園分局,埔心所,25.0530193,121.2948108
汽車竊盜,1050309,105,3,9,桃園分局,青溪所,24.998899,121.320142
汽車竊盜,1050309,105,3,9,八德分局,四維所,24.952911,121.305332
汽車竊盜,1050309,105,3,9,楊梅分局,草湳所,24.9083865,121.1798741
汽車竊盜,1050307,105,3,7,大園分局,大園所,25.068985,121.195129
汽車竊盜,1050307,105,3,7,蘆竹分局,南崁所,25.0551124,121.2782233
汽車竊盜,1050307,105,3,7,大園分局,草漯所,25.0542905,121.1217855
汽車竊盜,1050306,105,3,6,八德分局,廣興所,24.9570651,121.2819508
汽車竊盜,1050306,105,3,6,中壢分局,仁愛所,24.9557715,121.2646088
汽車竊盜,1050306,105,3,6,大溪分局,圳頂所,24.9245205,121.2951002
汽車竊盜,1050306,105,3,6,平鎮分局,建安所,24.9175094,121.224411
汽車竊盜,1050305,105,3,5,中壢分局,大崙所,25.0022787,121.1814685
汽車竊盜,1050305,105,3,5,桃園分局,青溪所,24.9984111,121.3148698
汽車竊盜,1050305,105,3,5,中壢分局,文化所,24.981552,121.246222
汽車竊盜,1050305,105,3,5,楊梅分局,幼獅所,24.959133,121.1764834
汽車竊盜,1050305,105,3,5,八德分局,八德所,24.9372697,121.3041184
汽車竊盜,1050305,105,3,5,龍潭分局,中興所,24.8787992,121.2326024
汽車竊盜,1050305,105,3,5,龍潭分局,高平所,24.8361024,121.2095064
汽車竊盜,1050304,105,3,4,楊梅分局,草湳所,24.9176605,121.1846009
汽車竊盜,1050304,105,3,4,楊梅分局,草湳所,24.9089658,121.1784697
汽車竊盜,1050304,105,3,4,楊梅分局,草湳所,24.9028241,121.176538
汽車竊盜,1050304,105,3,4,龍潭分局,聖亭所,24.8717902,121.2034389
汽車竊盜,1050304,105,3,4,龍潭分局,高平所,24.8394736,121.2066451
汽車竊盜,1050303,105,3,3,大園分局,竹圍所,25.107472,121.2426208
汽車竊盜,1050303,105,3,3,楊梅分局,新屋所,24.9826597,121.067907
汽車竊盜,1050303,105,3,3,中壢分局,仁愛所,24.939712,121.25751
汽車竊盜,1050303,105,3,3,八德分局,八德所,24.9250323,121.29441
汽車竊盜,1050303,105,3,3,平鎮分局,平鎮所,24.9201428,121.2125876
汽車竊盜,1050302,105,3,2,桃園分局,埔子所,25.0177431,121.295435
汽車竊盜,1050302,105,3,2,楊梅分局,新屋所,24.9850359,121.105888
汽車竊盜,1050302,105,3,2,八德分局,四維所,24.970282,121.2963933
汽車竊盜,1050302,105,3,2,中壢分局,中壢所,24.956934,121.227921
汽車竊盜,1050302,105,3,2,八德分局,大安所,24.9506872,121.3174646
汽車竊盜,1050302,105,3,2,平鎮分局,建安所,24.9124496,121.2541724
汽車竊盜,1050302,105,3,2,大溪分局,圳頂所,24.9103404,121.2871611
汽車竊盜,1050302,105,3,2,楊梅分局,草湳所,24.9035993,121.1759283
汽車竊盜,1050301,105,3,1,中壢分局,青埔所,25.0130935,121.215217
汽車竊盜,1050301,105,3,1,八德分局,四維所,24.9697432,121.3008723
汽車竊盜,1050301,105,3,1,楊梅分局,幼獅所,24.9573921,121.1654983
汽車竊盜,1050301,105,3,1,大溪分局,圳頂所,24.9085219,121.2836643
汽車竊盜,1050229,105,2,29,楊梅分局,楊梅所,24.9607584,121.116601
汽車竊盜,1050229,105,2,29,八德分局,高明所,24.944851,121.2653302
汽車竊盜,1050229,105,2,29,中壢分局,龍興所,24.9300002,121.2578883
汽車竊盜,1050229,105,2,29,大溪分局,圳頂所,24.9047238,121.2764389
汽車竊盜,1050229,105,2,29,龍潭分局,聖亭所,24.8869523,121.2125164
汽車竊盜,1050229,105,2,29,龍潭分局,中興所,24.8712067,121.2345926
汽車竊盜,1050228,105,2,28,楊梅分局,新屋所,24.9845031,121.1058114
汽車竊盜,1050227,105,2,27,八德分局,八德所,24.932931,121.2961863
汽車竊盜,1050227,105,2,27,大溪分局,圳頂所,24.8962885,121.2620855
汽車竊盜,1050227,105,2,27,龍潭分局,中興所,24.8769676,121.2348227
汽車竊盜,1050226,105,2,26,龍潭分局,中興所,24.873239,121.2352341
汽車竊盜,1050225,105,2,25,大溪分局,圳頂所,24.9076074,121.2803026
汽車竊盜,1050224,105,2,24,龜山分局,龜山所,25.0101305,121.3436818
汽車竊盜,1050224,105,2,24,中壢分局,興國所,24.9708686,121.2153445
汽車竊盜,1050224,105,2,24,中壢分局,仁愛所,24.9381892,121.2588396
汽車竊盜,1050224,105,2,24,八德分局,八德所,24.9326773,121.2973105
汽車竊盜,1050224,105,2,24,大溪分局,圳頂所,24.9030272,121.2800445
汽車竊盜,1050224,105,2,24,大溪分局,內柵所,24.8634486,121.2800279
汽車竊盜,1050224,105,2,24,大溪分局,內柵所,24.8564824,121.2815345
汽車竊盜,1050223,105,2,23,大園分局,草漯所,25.0517052,121.1248526
汽車竊盜,1050223,105,2,23,中壢分局,中壢所,24.9602404,121.2259499
汽車竊盜,1050223,105,2,23,楊梅分局,草湳所,24.9178646,121.1862285
汽車竊盜,1050222,105,2,22,大園分局,大園所,25.0492632,121.193945
汽車竊盜,1050222,105,2,22,桃園分局,龍安所,24.9936912,121.2858587
汽車竊盜,1050222,105,2,22,平鎮分局,宋屋所,24.9544986,121.2050849
汽車竊盜,1050221,105,2,21,八德分局,高明所,24.9719737,121.2691937
汽車竊盜,1050220,105,2,20,中壢分局,文化所,24.98624,121.2501383
汽車竊盜,1050220,105,2,20,中壢分局,普仁所,24.9501159,121.2300607
汽車竊盜,1050218,105,2,18,大園分局,草漯所,25.062275,121.1328971
汽車竊盜,1050218,105,2,18,八德分局,四維所,24.9571429,121.2932729
汽車竊盜,1050218,105,2,18,楊梅分局,草湳所,24.9000132,121.1587203
汽車竊盜,1050217,105,2,17,龜山分局,大林所,25.0199092,121.3655989
汽車竊盜,1050217,105,2,17,桃園分局,大樹所,24.9776736,121.3156493
汽車竊盜,1050217,105,2,17,楊梅分局,幼獅所,24.9482812,121.1673328
汽車竊盜,1050216,105,2,16,八德分局,四維所,24.9538994,121.2930684
汽車竊盜,1050216,105,2,16,楊梅分局,草湳所,24.9266336,121.1467586
汽車竊盜,1050216,105,2,16,楊梅分局,草湳所,24.9199707,121.1720011
汽車竊盜,1050215,105,2,15,八德分局,四維所,24.9752726,121.3012743
汽車竊盜,1050215,105,2,15,中壢分局,文化所,24.9674622,121.239773
汽車竊盜,1050215,105,2,15,八德分局,大安所,24.9312097,121.2898574
汽車竊盜,1050214,105,2,14,中壢分局,中福所,25.0031062,121.2292112
汽車竊盜,1050214,105,2,14,楊梅分局,新屋所,24.9834753,121.1083191
汽車竊盜,1050214,105,2,14,楊梅分局,幼獅所,24.936134,121.1684059
汽車竊盜,1050214,105,2,14,大溪分局,圳頂所,24.8964253,121.2821488
汽車竊盜,1050214,105,2,14,龍潭分局,龍潭所,24.8529031,121.2148881
汽車竊盜,1050214,105,2,14,龍潭分局,石門所,24.8351171,121.231533
汽車竊盜,1050213,105,2,13,龜山分局,大林所,24.9881444,121.3358176
汽車竊盜,1050212,105,2,12,楊梅分局,富岡所,24.9350622,121.0851645
汽車竊盜,1050211,105,2,11,蘆竹分局,外社所,25.1018701,121.2603353
汽車竊盜,1050211,105,2,11,大園分局,三果所,25.0763215,121.2573569
汽車竊盜,1050211,105,2,11,楊梅分局,楊梅所,24.9159092,121.1462164
汽車竊盜,1050211,105,2,11,龍潭分局,石門所,24.8451669,121.2262394
汽車竊盜,1050210,105,2,10,桃園分局,中路所,24.994896,121.288343
汽車竊盜,1050210,105,2,10,楊梅分局,幼獅所,24.9565043,121.1716832
汽車竊盜,1050209,105,2,9,八德分局,八德所,24.9339499,121.2840945
汽車竊盜,1050209,105,2,9,平鎮分局,龍岡所,24.9296022,121.2053963
汽車竊盜,1050208,105,2,8,大園分局,新坡所,25.0492632,121.193945
汽車竊盜,1050208,105,2,8,八德分局,四維所,24.9600061,121.296034
汽車竊盜,1050208,105,2,8,八德分局,八德所,24.9426342,121.2950517
汽車竊盜,1050208,105,2,8,八德分局,廣興所,24.9273455,121.2575345
汽車竊盜,1050208,105,2,8,大溪分局,圳頂所,24.9132134,121.2897808
